-4.514957773504197,5.988906008367152,0
-6.310628066401609,4.087598030283651,0
7.665617558872729,-1.7138888096931808,0
1.1772686121378886,7.507208349539864,0
-3.4249204636875348,-4.503137475968808,1
0.06819054133969793,4.727958575524619,1
7.585836543045215,7.06734027274922,0
-2.619147904929479,-4.309326320270321,1
7.928305032144479,-1.8822232993178094,0
2.9636009731534685,-3.034102535013105,1
-6.002231757740022,1.9377998913517533,1
-2.199926283431802,3.2262901240001103,1
0.5008485176050321,4.883818601866768,1
1.9391414079004452,-2.8592372346910295,1
-3.0692168717406894,1.252689786903023,1
-7.460522165675497,-0.15062842973260793,0
1.0292189416457074,-1.1765150958142758,1
-5.23550178251317,7.565985527734204,0
-4.54059632312021,-6.414152025996696,0
7.310072165836461,-0.403728542606288,0
-1.1943060499807086,-7.8195549427946975,0
3.3996895591573946,4.788518011467957,1
1.4340001008832264,-5.138041061397896,1
1.8321635110036887,-2.3360616213385494,1
-7.364446911467811,0.6603878488867707,0
7.582159995709224,2.077691508881033,0
4.942109577619455,0.21541064065263882,1
-0.950832234264757,-1.8195001768785133,1
-3.2476578579971846,5.418043002072631,1
-1.3980772415543257,1.1084710360309469,1
1.9138598833044345,7.345661529088192,0
-5.435051618344367,-5.7390256727677755,0
0.3854850432473995,1.2044487841206557,1
-3.57862587636356,2.121068853623907,1
-2.514580909009508,7.1503125361683,0
-3.1769659758301145,-1.3119401888617244,1
0.538244777844854,-4.560658964687889,1
4.5783106122831185,-2.5491860951558465,1
-5.195177914166399,5.650637287167401,0
-5.225133250193821,-2.8622565672423423,1
-1.9054135148997169,0.028426507104436283,1
2.4758993802935017,6.536727560692922,0
7.514122313244169,7.320571187354378,0
1.1136226111403804,-5.1898519358386235,1
3.37817188907667,7.215288106594558,0
-3.5698961249180723,0.9363792157425586,1
-3.9026049878767086,2.5873206640206075,1
-0.49633902385592243,-5.805556803997671,1
-7.198966775645497,-5.598977227206252,0
-7.543684049113541,-0.4424618782668066,0
-2.1406683752759186,-0.31483227538880243,1
